ObjectID,Object Number,Mnemonic,Classification,Culture,Period,Display Name,Alpha Sort,Object Name,Title Sort,Date,Begin Date,Medium/Materials,Dimensions,Description,WebDescription
7158,LEEDM.F.2013.0002.0062.A,Anthropology,Costume and Textiles-Costume accessories,Zulu,,,,arm ornament,,1890s,1890,"glass beads, leather, brass",object: 77 x 242 x 18mm,"one of a pair of beadwork arm, waist or leg ornaments. A rectangular paenl of 8 bead-covered rolls, 2 white, enclosing 4 white with black, blue and red, and pink at the ends. 5+3 brass buttons at ends. Old Wellcome label: 48774/2 - S AFRI WEM Cos 20.02 B.","One of a pair of beadwork leg or arm ornaments with tiny glass beads strung in coils round cloth or grass fibre cores. Six long horizontal cores with bands of white, black, blue and red beads are bordered at the fastening ends by shorter cores coiled with pale pink beads. Brass buttons attached to these pink beaded cores are both decorative and help with fastening the ends together (usually with loops, which are now missing)."
7159,LEEDM.F.2013.0002.0062.B,Anthropology,Costume and Textiles-Costume accessories,Zulu,,,,ornament,,1890s,1890,"beads, cloth, leather, thread, brass buttons",object: 77 x 242mm,"one of a pair of beadwork arm, waist or leg ornaments. A rectangular paenl of 8 bead-covered rolls, 2 white, enclosing 4 white with black, blue and red, and pink at the ends. 5+3 brass buttons at ends. Old Wellcome label: 48774/2 - S AFRI WEM Cos 20.02 B.","Beadwork armlet made of six horizontal grass fibre rolls wound with glass beads in a simple vertical stripe design in blue, white, black and red, with white outer bands and pink ends. It would fasten with grass loops and brass buttons."
7612,LEEDM.F.2013.0002.0064,Anthropology,Costume and Textiles-Costume accessories,,,,,anklet,,1900,1900,"leather, beads",object: 141 x 304 x 34mm,"strip of leather with red, white and light blue beads sewn on; divided into two bands except for rectangular section in centre. Two thongs at one end with two holes for threading through at the other.","Arm or leg ornament of leather decorated with strings of red, white and pale blue glass beads, which are sewn on. One unbeaded end of the leather has been split to make ties, and the other has a hole punched through to thread these through."
7613,LEEDM.F.2013.0002.0065,Anthropology,Costume and Textiles-Costume accessories,Sotho?,,,,bracelet,,1900,1900,"plant fibre, glass beads",object: 44 x 241 x 20mm,"fibre and beads bracelet, or part of larger ornament. Narrow bead strand with thick fibre fringe with pink, white and black beads at base, attached to rectangle of mainly white beads, with black and red triangles and some pale blue beads. Button fastening","This fibre and glass bead bracelet may once have been part of a longer girdle. A thick fibre fringe hangs from a narrow beaded strand, with beads at the fringe bottoms. The shorter joining section is formed by an interlocking bead lattice, with a brass button for fastening at its top corner."
7639,LEEDM.F.2013.0002.0084,Anthropology,Costume and Textiles,,,,,cap,,pre 1900?,1900,palm spathe,object: 312 x 204 x 84mm,"woman's cap of palm spathe, beaten fibre without seam. Very similar to F.1960.72. Old Welcome Historical Medical Museum number 190784. There is a third similar cap in the Natural History Department, also from Wellcome collection, provenanced as from Panam","This tiered cap of palm spathe, with a conical peak, is made from a flattened and folded piece of spathe fibre. Palm spathe fibre forms at the base of old palm tree fronds. See cap F.1960.0072 for another example in better condition."
7640,LEEDM.F.2013.0002.0085,Anthropology,Costume and Textiles,,,,,headdress,,1900?,1900,"feathers, palm leaf, cane, plant fibre",object: 54 x 310 x 264mm,"circular headdress of cane, palm-leaf, fibre and feathers. Black, red and gold feathers. Two strings or tassels of cotton cord at back. Badly moth-eaten.","This feather headdress has a cane and plant fibre ring, which would encircle the head almost horizontally. The trimmed yellow, black and red feathers protrude at right angles. They probably include macaw and parrot feathers. These birds were often kept as 'pets' by women, who would pluck the birds from time to time. Men rather than women make and wear the feather headdresses. This headdress is fastened on with long ties made of local cotton. 
Different sorts of feather headdresses are worn by many Amazon Indian peoples, this type with a cane ring is found amongst the Makano and Tukano peoples. Looking through published photographs of these peoples one finds that most headdresses are of a simpler form with a vertical feather row, and it is only the shaman's headdress which usually has a basketry ring."
7651,LEEDM.F.2013.0002.0096,Anthropology,Costume and Textiles,"Ekoi, Ejagham or Anang Ibio",,,,mask,Beautiful ancestress,1900-1920,1900,"wood, cane, hide, paint",object: 584 x 410 x 380mm,"headtop mask of carved wood covered in skin on basket-work base. Elaborate horns and headdress, black pegs for hair, bone teeth, yellow face, black horns. Two side horns turn downwards, front horn spirals outwards. Circular black tribal marks on cheek sid","This headtop mask represents a beautiful ancestress. The men who wore it were members of a secret society with sacred powers and authority. Masked up as this famous ancestress they were recognising and adopting her fame and child-bearing success. The mask is made of carved wood covered in skin with a basket-work base. It has elaborate horns and a forward spiralling headdress, black pegs for hair, black tribal marks on both cheeks and bone teeth."
7672,LEEDM.F.2013.0002.0121,Anthropology,Costume and Textiles-Costume accessories,Yaka,,Wellcome Historical Medical Museum,Wellcome Historical Medical Museum,comb,,1920s,1920,wood,object: 30 x 166 x 30mm,"comb with 4 long teeth, stylised head at top with tip-tilted nose, distinctive Yaka style. Old Wellcome numbers 44306 and 90755.","Wooden comb with four teeth below rectangular shoulders, and a figure head that has the distinctive upturned nose of Yaka style woodcarving."
7673,LEEDM.F.2013.0002.0122,Anthropology,Costume and Textiles-Costume accessories,,,,,pubic shield,,1920s,1920,porcelain,object: 45 x 89 x 15mm,"girl's pubic shield of white pottery with pattern of black dots. Slightly concave truncated triangle shape, shiny with translucent glaze. Geometric design of vertical bands of dotted lines, alternating with plain white bands.  Old label: A 162428 - COS AF","Waist ornament for a young girl, made of white glass pottery imported from Europe."
7697,LEEDM.F.2013.0002.0146,Anthropology,Costume and Textiles,Sioux/Dakota or Lakota?,,,,bag,pipe bag,1890?,1890,"hide, glass beads, porcupine quills",object: 130 x 636 x 8mm,"soft hide pipe bag with fringe at bottom, above that are 19 strands of hide wound with porcupin quills forming purple square with red one inside, on white ground. Above quillwork is band of bead embroidery consisting of orange, red and blue beads in geome","This long bag was used by a man for storing his tobacco pipe. It is made of soft hide, with a long fringe at the bottom, above which are 19 strands of hide wound with dyed porcupine quills forming a purple square with a red one inside, on a white ground. Above the quillwork is a band of glass bead embroidery with orange, red and blue beads forming a geometric design. The hide above has been dyed slightly yellow. A narrow row of bead embroidery decorates the top of the bag, and a strip of beadwork lines up with the seam down the side."
7713,LEEDM.F.2013.0002.0162,Anthropology,Costume and Textiles,,,,,bag,,1900?,1900,"plant fibre, coix seeds",object: 330 x 203 x 6mm,"string bag, embroidered with coix seeds (Job's tears).Fairly open net weave, with darker band of black or dark green across centre. Seeds in nine columns, split in half by this dark band. Netted handle strap across top. Tassels of twisted fibre, now at ir","This string or net bag has a fairly open net weave, with a darker band of black or dark green across the centre. On the front this band is partly hidden by the nine split columns of white coix seeds. Tassles of twisted fibre now survive at irregular points across the front. A netted handle strap is attached at the top corners. The back of the bag is plain. This sort of small highly decorated bag would have been used by men to store their personal valuables such as tobacco, charms and small weapons."
7780,LEEDM.F.2013.0002.0220,Anthropology,Costume and Textiles-Costume accessories,,,,,anklet,,1900,1900,"beads, leather, plant fibre,metal",object: 95 x 204 x 3mm,"rectangular panel beadwork, white with asymmetric black shapes; eyes (for hooks) sewn on at one end, single thong at other. For ankles or wrists? Very similar to FL.1965.349, so provenanced as Botswana too.","Anklet in the form of a rectangular leather panel decorated with strings of white and black beads, sewn down to form a bold geometric design of triangles and a trapezoid. European brass eyelet fastenings are sewn on at one end, to hold the single leather thong tie at the other. This anklet was probably worn by a man of some importance."
7722,LEEDM.F.2013.0002.0226,Anthropology,Costume and Textiles,Bontok,,,,cap,cap,1920s?,1920,"cane, teeth",object: 70 x 148 x 4mm,"small basketry cap decorated with two pairs of dog teeth and strips of red cane. Mainly natural cane basketry, with black chevron pattern in broad band, and smaller black ring near top centre. Old Wellcome label 192907, see below","This small basketry cap is decorated with two pairs of dog teeth and strips of red cane. The basketry is a plain natural colour with a black chevron pattern in a broad band, and a smaller black ring near top centre. This sort of  cap is worn by bachelor's amongst the Bontok people. They wear it at the back of the head, and sometimes store small personal items under it."
7784,LEEDM.F.2013.0002.0231,Anthropology,Costume and Textiles,Nootka or Haida,,,,hat,,1890?,1890,spruce roots,object: 330 x 268 x 4mm,"basketry hat, probably made of split spruce roots, twined with cedar bark warp, with painted faces and other motifs. Old label: 164888, Hat Haida Indian, British Columbia. JCH King: Nootka, twined cedar bark, strands of grass at edge. Late 19th century.","This basketry hat is made of split spruce roots, twined with cedar bark warp. It has been painted with a face of a seal, a seal's foot, and a bird. This shape of hat was usually made by the Nootka in the North West Coast area of Canada and Alaska, and occasionally worn by their neighbours, the Haida."
7795,LEEDM.F.2013.0002.0242,Anthropology,Costume and Textiles,Yoruba,,,,mask,Egungun society mask,1900-1930,1900,"wood, raffia, paint",object: 480 x 300mm,"Tall mask; yellow face with tribal marks, beard; 2 tall ears facing outwards, with man riding bicycle between; drum in front, spotted quadruped (chameleon or lizard) at rear. Leopard's spots and hare's long ear's.  Raffia fringe, very dry.","The Egungun Society is associated with ancestors and the cult of the dead.  Some characters in their masquerades have great religious significance, whilst others are more entertaining and satirical. This mask has the beard of a respected elder. Between the large hare's ears is a chameleon and a cyclist."
